so who's the guy?	あの男は誰だ? 誰?
it's a great party.	会えて良かったわ
asking for comment on the report.	知らなかったということです
is she back in london?	ロンドンにいるのか?
he's team amanda, remember.	奴はアマンダのチームだった
soldier, come in!	兵隊、応答しろ!
is that it?	うん? おっ? あれは...。
sure. but only if i...	いいとも でも 俺は
what's wrong? emperor...	どうした 皇帝よ。
we're at the heating unit.	暖房機のところだ
and now today we have the modern multichannel cochlear implant	今日では外科的な処置である
i was going to kill wada but he stopped me.	私は和田を殺そうとしたんだが その刑事さんが止めた
this school is not at fault.	この学校に落ち度はありません
you likely would look around and say, hello?	たぶん、周りを見回し 「こんにちは? 」と言う。
are you getting divorced?	離婚... するの?
core of sensing	トルクセンサー付きです
sinjae!	死んじゃえ
just like we will if we don't get out of here.	もしここから出ないと 僕達もそうなる
we were lucky.	俺たちは 約束したじゃないか。
they could do it a little bit faster and a little better on national tv	全国放送で私よりも早く 上手くやりこなす
uncle gil's too mean to die.	簡単には死なない
eh. huh.	えっ...。 フフ~ン。
oh, shion!	あ シオンよ
i am your remaining memory.	私はあなたの記憶の名残なの
this is lieutenant roberta warren	こっちはロベルタウォーレン中尉、
hiroshi haggle to your teacher	浩志 お前先生になんばしょっとか
give him a break.	休ませてあげて
was this really done by hand?	これって 本当に手作業なんですよね?
jess, are you there? pick up. jessica!	ジェシカ 電話に
social discourse in iran.	活気づけてくれました
vampires really jam on sewer systems.	下水道が大好きね
a king does more than sit around, reading contracts.	王は座って契約書を 読んでいるだけじゃない
yeah, in a way.	ある意味では
i thought so.	大勢が収監されるでしょうね
i won't let you go so easi	そう簡単には...
no way!	当たり前だ。
see what he's got to say for himself?	どんな言い訳するか 見るか?
and there's yu aoi and sora aoi.	あと 蒼井優と蒼井そらも。
for me, when allen looks down	私を見下ろした時のアレン
by any chance, is this?	俺に黙って こんな巨乳の彼女 つくりやがって
come!	さぁあなたから来て
she said she knows!	あいつは知ってると...
it's funny you should say that, ray, because, actually, we're putting your name on a list of suspects for parkman's murder.	そんなことを言うのは おかしいわ レイ 実は 私たち パークマン殺害の容疑者リストに あなたの名前も載せてるのよ
this is total bullshit.	全部 デタラメだ
it turned out to be a good decision... that we revealed ourselves to the humans that time.	そして、それが判明したとして··· 人間に自分自身を示す 1良い効果を持っていた。
i mean, whoever this guy is, you think he wanted to grow up to be a murderer?	言いたい事は、あいつは本当に、 殺し屋になりたかったと思うか?
then i got it bought instead	そしたら代わりにこれを買わされちゃって
thank you, lord. thank you.	わかった 主のご加護を
i know that if you save our child, your soul too will be saved you can save yourself for i know this will be true	天の神が聞いている。 君が私達の子供を助けたら... 君の魂も救われるであろう。
he probably won't serve time, not without christine's testimony.	クリスの証言無しでは 刑務所へ送るのは難しいでしょう
so there could be a bunch of augments from the eugenics wars running around loose?	優勢戦争がほかっておいたオーグメントの一団でしょう
ross is doing it, tina's doing it, emily's doing it, casey's doing it.	ロスもティーナも エミリーもケイシー
if sonya is trying to take down travis, next time she'll be coming with a platoon.	ソーニャがトラビスを狙うなら 数に頼る筈よ
is used within a few inches or a few feet	非常に安価な電気のあるところから
astrid, please. i have no time.	アストリド 時間がないの
i bet i could make it up there.	私にはできると思うの
from 80 million to 36 million	8000万のところを 3600万。
hello i'm nagamine of kichijoji police station.	どうも 吉祥寺署の永峰です
posters have gone up in subway stations in new york	nyの地下鉄の駅構内に 今週ポスターが貼り出されました
come on, come on.	ほら 早く
my guess is this won't happen	国連の機関を増やすことでは
where i was a lobbyist in training	ロビイスト見習いをしていた頃の私に
what she didn't learn until she started working this problem	ゲイラは この問題に取り組んで初めて バーミキュライトに
i need access to the security cameras at mr. adrian's house.	エイドリアン氏の家の 監視カメラに繋いで
the grief of absences	傷心にもかかわらず
as likely someplace that've you visited as a child.	おそらく ある場所は 少年期に訪れたんでしょう
